1000 4 0.2286 31.7 0.00509068 129.869 
2500 4 0.2286 31.7 0.00509068 120.209 
6300 4 0.2286 31.7 0.00509068 112.699 
800 5.3 0.2286 71.3 0.0051942 133.48 
2000 5.3 0.2286 71.3 0.0051942 125.89 
5000 5.3 0.2286 71.3 0.0051942 118.05 
250 5.3 0.2286 39.6 0.00614329 127.011 
630 5.3 0.2286 39.6 0.00614329 132.011 
1600 5.3 0.2286 39.6 0.00614329 123.081 
4000 5.3 0.2286 39.6 0.00614329 115.801 
250 7.3 0.2286 71.3 0.0104404 139.918 
630 7.3 0.2286 71.3 0.0104404 133.768 
1600 7.3 0.2286 71.3 0.0104404 125.728 
4000 7.3 0.2286 71.3 0.0104404 119.208 
250 7.3 0.2286 55.5 0.0111706 136.384 
630 7.3 0.2286 55.5 0.0111706 130.934 
1600 7.3 0.2286 55.5 0.0111706 123.354 
4000 7.3 0.2286 55.5 0.0111706 117.284 
250 7.3 0.2286 39.6 0.0123481 131.889 
630 7.3 0.2286 39.6 0.0123481 128.929 
1600 7.3 0.2286 39.6 0.0123481 121.059 
4000 7.3 0.2286 39.6 0.0123481 114.079 
250 7.3 0.2286 31.7 0.0132672 130.089 
630 7.3 0.2286 31.7 0.0132672 126.189 
1600 7.3 0.2286 31.7 0.0132672 119.039 
4000 7.3 0.2286 31.7 0.0132672 112.639 
1000 0 0.1524 71.3 0.0015988 127.307 
2500 0 0.1524 71.3 0.0015988 128.127 
6300 0 0.1524 71.3 0.0015988 125.427 
16000 0 0.1524 71.3 0.0015988 113.297 
1000 0 0.1524 55.5 0.00172668 128.583 
2500 0 0.1524 55.5 0.00172668 127.763 
6300 0 0.1524 55.5 0.00172668 123.303 
16000 0 0.1524 55.5 0.00172668 112.803 
1000 0 0.1524 39.6 0.00193287 130.033 
2500 0 0.1524 39.6 0.00193287 126.863 
6300 0 0.1524 39.6 0.00193287 121.313 
630 0 0.1524 31.7 0.00209405 125.997 
1600 0 0.1524 31.7 0.00209405 130.817 
4000 0 0.1524 31.7 0.00209405 123.807 
630 2.7 0.1524 71.3 0.00243851 127.404 
1600 2.7 0.1524 71.3 0.00243851 130.644 
4000 2.7 0.1524 71.3 0.00243851 126.534 
10000 2.7 0.1524 71.3 0.00243851 116.724 
630 2.7 0.1524 39.6 0.00294804 125.809 
1600 2.7 0.1524 39.6 0.00294804 130.049 
4000 2.7 0.1524 39.6 0.00294804 121.889 
10000 2.7 0.1524 39.6 0.00294804 112.589 
630 5.4 0.1524 71.3 0.00401199 128.971 
1600 5.4 0.1524 71.3 0.00401199 133.241 
4000 5.4 0.1524 71.3 0.00401199 121.431 
500 5.4 0.1524 55.5 0.00433288 129.367 
1250 5.4 0.1524 55.5 0.00433288 130.777 
3150 5.4 0.1524 55.5 0.00433288 121.587 
8000 5.4 0.1524 55.5 0.00433288 114.927 
630 5.4 0.1524 39.6 0.00485029 132.357 
1600 5.4 0.1524 39.6 0.00485029 126.267 
4000 5.4 0.1524 39.6 0.00485029 117.137 
400 5.4 0.1524 31.7 0.00525474 127.781 
1000 5.4 0.1524 31.7 0.00525474 128.241 
2500 5.4 0.1524 31.7 0.00525474 119.151 
6300 5.4 0.1524 31.7 0.00525474 115.591 
630 7.2 0.1524 71.3 0.00752039 134.853 
1600 7.2 0.1524 71.3 0.00752039 130.893 
4000 7.2 0.1524 71.3 0.00752039 119.343 
10000 7.2 0.1524 71.3 0.00752039 110.313 
500 7.2 0.1524 39.6 0.00909175 132.658 
1250 7.2 0.1524 39.6 0.00909175 122.428 
3150 7.2 0.1524 39.6 0.00909175 111.818 
8000 7.2 0.1524 39.6 0.00909175 111.588 
315 9.9 0.1524 71.3 0.0193001 135.459 
800 9.9 0.1524 71.3 0.0193001 128.879 
2000 9.9 0.1524 71.3 0.0193001 120.779 
5000 9.9 0.1524 71.3 0.0193001 114.569 
315 9.9 0.1524 55.5 0.0208438 132.355 
800 9.9 0.1524 55.5 0.0208438 126.565 
2000 9.9 0.1524 55.5 0.0208438 119.505 
5000 9.9 0.1524 55.5 0.0208438 112.065 
315 9.9 0.1524 39.6 0.0233328 128.595 
800 9.9 0.1524 39.6 0.0233328 126.345 
2000 9.9 0.1524 39.6 0.0233328 117.925 
5000 9.9 0.1524 39.6 0.0233328 111.135 
315 9.9 0.1524 31.7 0.0252785 128.809 
800 9.9 0.1524 31.7 0.0252785 125.539 
2000 9.9 0.1524 31.7 0.0252785 116.859 
5000 9.9 0.1524 31.7 0.0252785 109.949 
315 12.6 0.1524 71.3 0.0483159 128.484 
800 12.6 0.1524 71.3 0.0483159 123.054 
2000 12.6 0.1524 71.3 0.0483159 117.504 
5000 12.6 0.1524 71.3 0.0483159 108.034 
315 12.6 0.1524 39.6 0.0584113 116.02 
800 12.6 0.1524 39.6 0.0584113 116.56 
2000 12.6 0.1524 39.6 0.0584113 109.52 
5000 12.6 0.1524 39.6 0.0584113 104.13 
1250 0 0.0508 71.3 0.000740478 128.56 
3150 0 0.0508 71.3 0.000740478 135.07 
8000 0 0.0508 71.3 0.000740478 130.89 
1000 0 0.0508 55.5 0.00076193 125.586 
2500 0 0.0508 55.5 0.00076193 133.956 
6300 0 0.0508 55.5 0.00076193 132.796 
800 0 0.0508 39.6 0.000791822 126.508 
2000 0 0.0508 39.6 0.000791822 132.918 
5000 0 0.0508 39.6 0.000791822 134.308 
12500 0 0.0508 39.6 0.000791822 123.988 
1600 0 0.0508 31.7 0.000812164 131.01 
4000 0 0.0508 31.7 0.000812164 134.11 
10000 0 0.0508 31.7 0.000812164 122.45 
2500 4.2 0.0508 71.3 0.00142788 131.978 
6300 4.2 0.0508 71.3 0.00142788 129.308 
1000 4.2 0.0508 39.6 0.00152689 125.647 
2500 4.2 0.0508 39.6 0.00152689 133.847 
6300 4.2 0.0508 39.6 0.00152689 125.717 
1000 8.4 0.0508 71.3 0.00529514 129.946 
2500 8.4 0.0508 71.3 0.00529514 134.226 
400 8.4 0.0508 55.5 0.00544854 121.582 
1000 8.4 0.0508 55.5 0.00544854 130.722 
2500 8.4 0.0508 55.5 0.00544854 131.542 
400 8.4 0.0508 39.6 0.00566229 120.015 
1000 8.4 0.0508 39.6 0.00566229 130.195 
2500 8.4 0.0508 39.6 0.00566229 127.465 
500 8.4 0.0508 31.7 0.00580776 122.966 
1250 8.4 0.0508 31.7 0.00580776 130.156 
3150 8.4 0.0508 31.7 0.00580776 122.086 
315 11.2 0.0508 71.3 0.014072 128.381 
800 11.2 0.0508 71.3 0.014072 136.031 
2000 11.2 0.0508 71.3 0.014072 133.311 
200 11.2 0.0508 39.6 0.0150478 125.01 
500 11.2 0.0508 39.6 0.0150478 131.96 
1250 11.2 0.0508 39.6 0.0150478 130.05 
3150 11.2 0.0508 39.6 0.0150478 119.67 
315 15.4 0.0508 71.3 0.0264269 126.195 
800 15.4 0.0508 71.3 0.0264269 131.515 
2000 15.4 0.0508 71.3 0.0264269 129.285 
5000 15.4 0.0508 71.3 0.0264269 119.135 
250 15.4 0.0508 55.5 0.0271925 124.17 
630 15.4 0.0508 55.5 0.0271925 129.33 
1600 15.4 0.0508 55.5 0.0271925 128.2 
4000 15.4 0.0508 55.5 0.0271925 120.92 
250 15.4 0.0508 39.6 0.0282593 122.893 
630 15.4 0.0508 39.6 0.0282593 127.443 
1600 15.4 0.0508 39.6 0.0282593 124.843 
4000 15.4 0.0508 39.6 0.0282593 118.113 
250 15.4 0.0508 31.7 0.0289853 121.225 
630 15.4 0.0508 31.7 0.0289853 124.685 
1600 15.4 0.0508 31.7 0.0289853 121.485 
4000 15.4 0.0508 31.7 0.0289853 115.635 
250 19.7 0.0508 71.3 0.0341183 119.115 
630 19.7 0.0508 71.3 0.0341183 128.365 
1600 19.7 0.0508 71.3 0.0341183 120.575 
4000 19.7 0.0508 71.3 0.0341183 113.045 
400 19.7 0.0508 39.6 0.036484 130.614 
1000 19.7 0.0508 39.6 0.036484 118.904 
2500 19.7 0.0508 39.6 0.036484 116.184 
3150 0 0.0254 71.3 0.000400682 137.007 
8000 0 0.0254 71.3 0.000400682 129.867 
20000 0 0.0254 71.3 0.000400682 123.217 
4000 0 0.0254 55.5 0.00041229 133.223 
10000 0 0.0254 55.5 0.00041229 134.563 
1600 0 0.0254 39.6 0.000428464 124.156 
4000 0 0.0254 39.6 0.000428464 135.346 
10000 0 0.0254 39.6 0.000428464 133.376 
1250 0 0.0254 31.7 0.000439472 127.947 
3150 0 0.0254 31.7 0.000439472 135.227 
8000 0 0.0254 31.7 0.000439472 137.207 
2000 4.8 0.0254 71.3 0.000848633 128.398 
5000 4.8 0.0254 71.3 0.000848633 135.468 
12500 4.8 0.0254 71.3 0.000848633 127.688 
2000 4.8 0.0254 55.5 0.000873218 125.054 
5000 4.8 0.0254 55.5 0.000873218 135.484 
12500 4.8 0.0254 55.5 0.000873218 125.094 
630 4.8 0.0254 39.6 0.000907475 118.696 
1600 4.8 0.0254 39.6 0.000907475 125.966 
4000 4.8 0.0254 39.6 0.000907475 134.996 
10000 4.8 0.0254 39.6 0.000907475 126.066 
1000 4.8 0.0254 31.7 0.000930789 125.348 
2500 4.8 0.0254 31.7 0.000930789 132.588 
6300 4.8 0.0254 31.7 0.000930789 132.898 
1000 9.5 0.0254 71.3 0.00420654 129.556 
2500 9.5 0.0254 71.3 0.00420654 135.956 
6300 9.5 0.0254 71.3 0.00420654 127.246 
800 9.5 0.0254 55.5 0.0043284 128.082 
2000 9.5 0.0254 55.5 0.0043284 134.052 
5000 9.5 0.0254 55.5 0.0043284 128.412 
315 9.5 0.0254 39.6 0.00449821 119.294 
800 9.5 0.0254 39.6 0.00449821 129.014 
2000 9.5 0.0254 39.6 0.00449821 131.274 
5000 9.5 0.0254 39.6 0.00449821 125.044 
315 9.5 0.0254 31.7 0.00461377 122.766 
800 9.5 0.0254 31.7 0.00461377 130.746 
2000 9.5 0.0254 31.7 0.00461377 130.496 
5000 9.5 0.0254 31.7 0.00461377 124.426 
400 12.7 0.0254 71.3 0.0121808 125.048 
1000 12.7 0.0254 71.3 0.0121808 131.698 
2500 12.7 0.0254 71.3 0.0121808 134.058 
6300 12.7 0.0254 71.3 0.0121808 125.398 
315 12.7 0.0254 39.6 0.0130253 123.537 
800 12.7 0.0254 39.6 0.0130253 130.217 
2000 12.7 0.0254 39.6 0.0130253 129.567 
5000 12.7 0.0254 39.6 0.0130253 125.107 
200 17.4 0.0254 71.3 0.016104 112.506 
500 17.4 0.0254 71.3 0.016104 119.806 
1250 17.4 0.0254 71.3 0.016104 126.356 
3150 17.4 0.0254 71.3 0.016104 126.536 
8000 17.4 0.0254 71.3 0.016104 115.466 
400 17.4 0.0254 55.5 0.0165706 115.461 
1000 17.4 0.0254 55.5 0.0165706 126.001 
2500 17.4 0.0254 55.5 0.0165706 124.931 
6300 17.4 0.0254 55.5 0.0165706 114.861 
400 17.4 0.0254 39.6 0.0172206 115.444 
1000 17.4 0.0254 39.6 0.0172206 138.274 
2500 17.4 0.0254 39.6 0.0172206 124.154 
200 17.4 0.0254 31.7 0.0176631 116.146 
500 17.4 0.0254 31.7 0.0176631 127.676 
1250 17.4 0.0254 31.7 0.0176631 128.306 
3150 17.4 0.0254 31.7 0.0176631 123.466 
400 22.2 0.0254 71.3 0.0214178 117.927 
1000 22.2 0.0254 71.3 0.0214178 134.247 
2500 22.2 0.0254 71.3 0.0214178 126.097 
6300 22.2 0.0254 71.3 0.0214178 123.127 
315 22.2 0.0254 39.6 0.0229028 120.716 
800 22.2 0.0254 39.6 0.0229028 137.076 
2000 22.2 0.0254 39.6 0.0229028 121.256 
5000 22.2 0.0254 39.6 0.0229028 118.816 
1250 0 0.1016 71.3 0.00121072 130.335 
3150 0 0.1016 71.3 0.00121072 131.955 
8000 0 0.1016 71.3 0.00121072 125.465 
800 0 0.1016 55.5 0.00131983 127.92 
2000 0 0.1016 55.5 0.00131983 132.54 
5000 0 0.1016 55.5 0.00131983 128.36 
12500 0 0.1016 55.5 0.00131983 119.91 
1250 0 0.1016 39.6 0.00146332 132.271 
3150 0 0.1016 39.6 0.00146332 130.961 
8000 0 0.1016 39.6 0.00146332 122.341 
1000 0 0.1016 31.7 0.00150092 131.313 
2500 0 0.1016 31.7 0.00150092 132.003 
6300 0 0.1016 31.7 0.00150092 124.253 
1000 3.3 0.1016 71.3 0.00202822 131.434 
2500 3.3 0.1016 71.3 0.00202822 133.894 
6300 3.3 0.1016 71.3 0.00202822 124.904 
800 3.3 0.1016 55.5 0.002211 129.119 
2000 3.3 0.1016 55.5 0.002211 133.649 
5000 3.3 0.1016 55.5 0.002211 124.839 
630 3.3 0.1016 39.6 0.00245138 127.251 
1600 3.3 0.1016 39.6 0.00245138 133.071 
4000 3.3 0.1016 39.6 0.00245138 124.881 
10000 3.3 0.1016 39.6 0.00245138 115.321 
1250 3.3 0.1016 31.7 0.00251435 134.022 
3150 3.3 0.1016 31.7 0.00251435 128.252 
8000 3.3 0.1016 31.7 0.00251435 117.432 
1250 6.7 0.1016 71.3 0.00478288 137.658 
3150 6.7 0.1016 71.3 0.00478288 124.458 
1000 6.7 0.1016 55.5 0.0052139 137.233 
2500 6.7 0.1016 55.5 0.0052139 124.273 
800 6.7 0.1016 39.6 0.00578076 134.625 
2000 6.7 0.1016 39.6 0.00578076 122.235 
630 6.7 0.1016 31.7 0.00592927 132.116 
1600 6.7 0.1016 31.7 0.00592927 124.346 
315 8.9 0.1016 71.3 0.0103088 136.583 
800 8.9 0.1016 71.3 0.0103088 137.813 
2000 8.9 0.1016 71.3 0.0103088 124.233 
5000 8.9 0.1016 71.3 0.0103088 116.723 
315 8.9 0.1016 39.6 0.0124596 135.38 
800 8.9 0.1016 39.6 0.0124596 130.94 
2000 8.9 0.1016 39.6 0.0124596 119.04 
5000 8.9 0.1016 39.6 0.0124596 113.08 
315 12.3 0.1016 71.3 0.0337792 137.068 
800 12.3 0.1016 71.3 0.0337792 127.318 
2000 12.3 0.1016 71.3 0.0337792 122.218 
5000 12.3 0.1016 71.3 0.0337792 116.108 
315 12.3 0.1016 55.5 0.0368233 135.674 
800 12.3 0.1016 55.5 0.0368233 125.114 
2000 12.3 0.1016 55.5 0.0368233 118.564 
5000 12.3 0.1016 55.5 0.0368233 112.014 
315 12.3 0.1016 39.6 0.0408268 129.415 
800 12.3 0.1016 39.6 0.0408268 122.315 
2000 12.3 0.1016 39.6 0.0408268 114.085 
5000 12.3 0.1016 39.6 0.0408268 108.625 
315 12.3 0.1016 31.7 0.0418756 124.717 
800 12.3 0.1016 31.7 0.0418756 120.037 
2000 12.3 0.1016 31.7 0.0418756 110.447 
5000 12.3 0.1016 31.7 0.0418756 107.147 
315 15.6 0.1016 71.3 0.0437259 133.808 
800 15.6 0.1016 71.3 0.0437259 124.188 
2000 15.6 0.1016 71.3 0.0437259 119.888 
200 15.6 0.1016 39.6 0.0528487 123.514 
500 15.6 0.1016 39.6 0.0528487 115.304 
1250 15.6 0.1016 39.6 0.0528487 118.214 
3150 15.6 0.1016 39.6 0.0528487 109.254 
